"Sheet","Pos.","Athlete","18m-1","X.1","18m-2","X.2","Tot.","10","9","Sex","Year","over 50?","Style"
"2014_IQRM","116","GUERIN Christopher",260,74,225,142,485,14,18,"M","2014","N","R"
"2014_IQRM","117","SUMNER Mark",245,112,239,124,484,10,17,"M","2014","N","R"
"2014_IQRM","118","ABEYWICKRAMA Thilina",253,94,230,137,483,10,16,"M","2014","N","R"
"2014_IQRM","119","HALL Stephen",239,120,241,121,480,16,15,"M","2014","N","R"
"2014_IQRM","120","CHUCK Ethan",243,117,237,127,480,10,22,"M","2014","N","R"
"2014_IQRM","121","ADAMS Kevin",236,124,241,120,477,12,16,"M","2014","N","R"
"2014_IQRM","122","PRINCE Robert",246,106,231,134,477,9,21,"M","2014","N","R"
"2014_IQRM","123","VINEY Benjamin",246,108,231,135,477,9,12,"M","2014","N","R"
"2014_IQRM","124","BENNETT Paul",227,135,248,110,475,10,18,"M","2014","N","R"
"2014_IQRM","125","WITTON Colin",233,125,242,118,475,9,17,"M","2014","N","R"
"2014_IQRM","126","MOORE Ethan",233,129,242,119,475,5,17,"M","2014","N","R"
"2014_IQRM","127","SARTAIN Adam",222,141,250,102,472,9,15,"M","2014","N","R"
"2014_IQRM","128","CHOI Min",244,116,223,145,467,8,14,"M","2014","N","R"
"2014_IQRM","129","DORCHERTY John",233,126,233,130,466,4,9,"M","2014","N","R"
"2014_IQRM","130","MACGREGOR Paul",229,132,236,128,465,12,10,"M","2014","N","R"
"2014_IQRM","131","WEAVER John",220,144,242,117,462,8,18,"M","2014","N","R"
"2014_IQRM","132","QADIR Adeel",245,110,217,148,462,7,14,"M","2014","N","R"
"2014_IQRM","133","HORNER Benjamin",220,143,241,123,461,8,16,"M","2014","N","R"
"2014_IQRM","134","DANEL Lukasz",242,119,218,146,460,6,17,"M","2014","N","R"
"2014_IQRM","135","WEST Glen",221,142,238,126,459,12,9,"M","2014","N","R"
"2014_IQRM","136","COLLIS Dominic",210,150,248,109,458,11,15,"M","2014","N","R"
"2014_IQRM","137","HAWKER Lance",233,128,225,141,458,10,15,"M","2014","N","R"
"2014_IQRM","138","RAI Sudip",230,131,228,138,458,7,13,"M","2014","N","R"
"2014_IQRM","139","SIMS Daniel",233,126,223,144,456,8,17,"M","2014","N","R"
"2014_IQRM","140","MONAGHAN Rob",224,139,226,140,450,6,13,"M","2014","N","R"
"2014_IQRM","141","BRAMFORD Phil",223,140,227,139,450,4,7,"M","2014","N","R"
"2014_IQRM","142","DEVLIN Peter",218,145,231,133,449,8,9,"M","2014","N","R"
"2014_IQRM","143","SPINK Phil",214,147,232,131,446,9,15,"M","2014","N","R"
"2014_IQRM","144","TURNER Thomas",245,109,198,153,443,8,14,"M","2014","N","R"
"2014_IQRM","145","MACKEY Danny",227,136,215,149,442,3,16,"M","2014","N","R"
"2014_IQRM","146","NOTT Tristan",224,138,217,147,441,11,17,"M","2014","N","R"
"2014_IQRM","147","BLAND Leigh",206,152,233,129,439,11,14,"M","2014","N","R"
"2014_IQRM","148","MCCOUBREY Jason",207,151,232,132,439,5,14,"M","2014","N","R"
"2014_IQRM","149","WESTWOOD Lee",198,156,225,143,423,4,12,"M","2014","N","R"
"2014_IQRM","150","STRANACK Thomas",188,158,231,136,419,7,16,"M","2014","N","R"
"2014_IQRM","151","DARBY-SMYTHE Stephen",228,134,190,155,418,3,13,"M","2014","N","R"
"2014_IQRM","152","COOPER Jason",206,153,206,152,412,7,13,"M","2014","N","R"
"2014_IQRM","153","BURGESS Richard",198,155,210,150,408,7,11,"M","2014","N","R"
"2014_IQRM","154","WRIGHT Luca",213,149,193,154,406,9,13,"M","2014","N","R"
"2014_IQRM","155","STEWART David",198,157,208,151,406,3,15,"M","2014","N","R"
"2014_IQRM","156","QUINTON Roman",216,146,176,157,392,5,14,"M","2014","N","R"
"2014_IQRM","157","MCFADDEN David",204,154,186,156,390,4,10,"M","2014","N","R"
"2014_IQRM","158","SMITH Ollie",214,148,168,158,382,5,11,"M","2014","N","R"
"2014_IQRM","159","MACVICAR Angus",149,161,166,159,315,2,5,"M","2014","N","R"
"2014_IQRM","160","HIRST Curtis",156,160,151,160,307,4,7,"M","2014","N","R"
"2014_IQRM","161","GROOM Ned",175,159,130,161,305,2,6,"M","2014","N","R"
"2014_IQRM","162","SPEEKS Henry",135,162,102,162,237,1,6,"M","2014","N","R"
"2014_IQRW","1","FOLKARD Naomi",287,1,291,1,578,40,18,"W","2014","N","R"
"2014_IQRW","2","TURNER Nicola",284,2,278,4,562,29,24,"W","2014","N","R"
"2014_IQRW","3","TAYLOR Pip",278,4,278,5,556,27,25,"W","2014","N","R"
"2014_IQRW","4","PRIESTMAN Vlada",278,5,274,8,552,29,22,"W","2014","N","R"
"2014_IQRW","5","MILLS Paulette",282,3,270,13,552,25,19,"W","2014","N","R"
"2014_IQRW","6","FARR Eleri",277,6,273,10,550,24,24,"W","2014","N","R"
"2014_IQRW","7","BELL Elizabeth",276,7,274,9,550,23,26,"W","2014","N","R"
"2014_IQRW","8","PITMAN Bryony",271,13,278,3,549,24,25,"W","2014","N","R"
"2014_IQRW","9","OWEN Caz",267,15,281,2,548,27,25,"W","2014","N","R"
"2014_IQRW","10","BIRCH Charlotte",273,9,275,7,548,24,23,"W","2014","N","R"
"2014_IQRW","11","CANTOPHER Lizzie",276,8,267,16,543,21,26,"W","2014","N","R"
"2014_IQRW","12","WARNER Lizzie",272,10,271,12,543,21,21,"W","2014","N","R"
"2014_IQRW","13","LOTT Karen",267,17,275,6,542,21,23,"W","2014","N","R"
"2014_IQRW","14","YAO Zhi",271,12,269,15,540,22,19,"W","2014","N","R"
"2014_IQRW","15","OLIVER Amy",269,14,269,14,538,26,16,"W","2014","N","R"
"2014_IQRW","16","GILDER Sally",271,11,263,20,534,19,22,"W","2014","N","R"
"2014_IQRW","17","HUNT Nicky",267,16,267,17,534,18,22,"W","2014","N","R"
"2014_IQRW","18","JACOBS Rachel",259,22,272,11,531,16,25,"W","2014","N","R"
"2014_IQRW","19","BLANCH Karen",266,18,263,19,529,16,26,"W","2014","N","R"
"2014_IQRW","20","GRONBECH Eva",263,19,259,25,522,16,22,"W","2014","N","R"
"2014_IQRW","21","SMITH Anne",260,21,254,28,514,14,23,"W","2014","N","R"
"2014_IQRW","22","COOPER Lisa",250,30,263,21,513,12,23,"W","2014","N","R"
"2014_IQRW","23","GINMAN Petra",255,25,258,26,513,8,26,"W","2014","N","R"
"2014_IQRW","24","GRAY Verity",257,24,252,29,509,13,21,"W","2014","N","R"
"2014_IQRW","25","FROTSCHER Antje",242,35,262,22,504,14,21,"W","2014","N","R"
"2014_IQRW","26","WOODCOCK Bethany",245,32,257,27,502,13,20,"W","2014","N","R"
"2014_IQRW","27","SAGOO Jaspreet",262,20,240,36,502,12,24,"W","2014","N","R"
"2014_IQRW","28","KIDDY Michelle",241,37,261,23,502,12,22,"W","2014","N","R"
"2014_IQRW","29","DAVIS Emma",253,28,247,32,500,8,25,"W","2014","N","R"
"2014_IQRW","30","JOHNSON Betsy",254,26,244,35,498,10,17,"W","2014","N","R"
"2014_IQRW","31","LASHLEY Rebecca",238,38,259,24,497,14,20,"W","2014","N","R"
"2014_IQRW","32","AUBREY Wendy",244,33,249,30,493,11,24,"W","2014","N","R"
"2014_IQRW","33","WORRALLO Katie",243,34,249,31,492,7,21,"W","2014","N","R"
"2014_IQRW","34","SLATER Jessie",253,27,235,37,488,15,19,"W","2014","N","R"
"2014_IQRW","35","MEYER Johanna",241,36,244,34,485,11,20,"W","2014","N","R"
"2014_IQRW","36","HIRST Fiona",258,23,222,42,480,8,11,"W","2014","N","R"
"2014_IQRW","37","SAIGUSA Julie",248,31,230,39,478,11,17,"W","2014","N","R"
"2014_IQRW","38","NADARAJAH Tania",213,45,264,18,477,10,18,"W","2014","N","R"
"2014_IQRW","39","WESTWOOD Kathryn",209,46,246,33,455,6,19,"W","2014","N","R"
"2014_IQRW","40","CONVERY Aimee",251,29,202,50,453,6,12,"W","2014","N","R"
"2014_IQRW","41","BUCKLEY Audrey",228,39,214,44,442,3,16,"W","2014","N","R"
"2014_IQRW","42","BODE Amy",227,40,210,45,437,6,18,"W","2014","N","R"
"2014_IQRW","43","LANGTON Paula",198,51,227,40,425,5,8,"W","2014","N","R"
"2014_IQRW","44","DOWNIE Beverley",215,42,208,46,423,6,12,"W","2014","N","R"
"2014_IQRW","45","STRONACH Vicki",191,52,231,38,422,7,21,"W","2014","N","R"
"2014_IQRW","46","LIVY Samantha",214,43,204,48,418,4,16,"W","2014","N","R"
"2014_IQRW","47","MANKIN Jennifer",205,49,203,49,408,7,19,"W","2014","N","R"
"2014_IQRW","48","HOUGH Jane",190,53,217,43,407,6,11,"W","2014","N","R"
"2014_IQRW","49","KENDRICK Laura",201,50,206,47,407,1,16,"W","2014","N","R"
"2014_IQRW","50","CAMPBELL Hazel",208,47,197,51,405,7,14,"W","2014","N","R"
"2014_IQRW","51","HARPER Amelia",221,41,179,55,400,11,12,"W","2014","N","R"
"2014_IQRW","52","BRAMFORD Anthea",207,48,189,52,396,13,7,"W","2014","N","R"
"2014_IQRW","53","WILLIAMS Georgina",145,59,225,41,370,4,12,"W","2014","N","R"
"2014_IQRW","54","SOMERVILLE Trina",183,55,186,53,369,5,12,"W","2014","N","R"
"2014_IQRW","55","WILIAMS Olivia",168,57,181,54,349,4,7,"W","2014","N","R"
"2014_IQRW","56","CHAISTY Hazel",188,54,156,56,344,4,11,"W","2014","N","R"
"2014_IQRW","57","SANDERS Lauren",171,56,124,57,295,1,7,"W","2014","N","R"
"2014_IQRW","58","BUNKER Kayleigh",213,44,81,62,294,5,9,"W","2014","N","R"
"2014_IQRW","59","STEWART Georgina",151,58,103,61,254,2,0,"W","2014","N","R"
"2014_IQRW","60","BOOMER Annette",123,60,123,58,246,1,2,"W","2014","N","R"
"2014_IQRW","61","RUDDY Jessica",115,61,110,60,225,0,7,"W","2014","N","R"
"2014_IQRW","62","HULIKOVA Alzbeta",95,62,113,59,208,1,5,"W","2014","N","R"
"2015_IQCM","1","WHITE Christopher",293,3,295,1,588,48,12,"M","2015","N","C"
"2015_IQCM","2","HOWSE James",294,1,292,6,586,46,14,"M","2015","N","C"
"2015_IQCM","3","KALMARU Tapani",293,3,292,6,585,45,15,"M","2015","N","C"
"2015_IQCM","4","BUSBY Duncan",290,9,294,2,584,44,16,"M","2015","N","C"
"2015_IQCM","5","MASON James",294,1,289,15,583,43,17,"M","2015","N","C"
"2015_IQCM","6","MITCHELL Jordan",290,9,293,5,583,43,17,"M","2015","N","C"
"2015_IQCM","7","MILLER Lee",291,6,292,6,583,43,17,"M","2015","N","C"
"2015_IQCM","8","GLOVER Philip",293,3,289,15,582,42,18,"M","2015","N","C"
"2015_IQCM","9","NASH Tim",288,18,294,2,582,42,18,"M","2015","N","C"
"2015_IQCM","10","KELLS Michael",291,6,291,10,582,42,18,"M","2015","N","C"
"2015_IQCM","11","WHITTINGHAM Alistair",291,6,291,10,582,42,18,"M","2015","N","C"
"2015_IQCM","12","HALL Robert",289,12,292,6,581,41,19,"M","2015","N","C"
"2015_IQCM","13","OOI Harrison Zhi Jun",289,12,291,10,580,40,20,"M","2015","N","C"
"2015_IQCM","14","RAVENSCROFT Adam",289,17,290,13,579,37,20,"M","2015","N","C"
"2015_IQCM","15","SCOTT Simon",289,12,289,15,578,38,22,"M","2015","N","C"
"2015_IQCM","16","PLATER Chris",287,20,289,15,576,36,24,"M","2015","N","C"
"2015_IQCM","17","DUNCAN Tom",286,24,290,13,576,36,24,"M","2015","N","C"
"2015_IQCM","18","PARVESS Mike",289,12,285,35,574,34,26,"M","2015","N","C"
"2015_IQCM","19","SHAW Adam",286,28,287,22,573,33,24,"M","2015","N","C"
"2015_IQCM","20","CARPENTER Adam",286,23,286,27,572,33,26,"M","2015","N","C"
"2015_IQCM","21","FOLEY John",286,24,286,27,572,32,28,"M","2015","N","C"
"2015_IQCM","22","HALL Matthew",290,9,282,51,572,32,28,"M","2015","N","C"
"2015_IQCM","23","HORAN Christopher",283,43,289,15,572,32,28,"M","2015","N","C"
"2015_IQCM","24","RALLS Luke",284,36,288,20,572,32,28,"M","2015","N","C"
"2015_IQCM","25","TAYLOR Thomas",286,24,286,27,572,32,28,"M","2015","N","C"
"2015_IQCM","26","WALSH Jake",287,20,285,35,572,32,28,"M","2015","N","C"
"2015_IQCM","27","JERAM Sam",287,20,285,38,572,32,13,"M","2015","N","C"
"2015_IQCM","28","BALDWIN Sam",284,36,287,22,571,31,29,"M","2015","N","C"
"2015_IQCM","29","THOMAS Geraint",284,36,287,22,571,31,29,"M","2015","N","C"
"2015_IQCM","30","HAMILTON Dean",283,43,287,22,570,30,30,"M","2015","N","C"
"2015_IQCM","31","RICHARDS Carl",286,24,284,42,570,30,30,"M","2015","N","C"
"2015_IQCM","32","CONVERY Alan",285,29,285,35,570,30,30,"M","2015","N","C"
"2015_IQCM","33","SERNA Jonas",283,43,287,22,570,30,30,"M","2015","N","C"
"2015_IQCM","34","WOODROFFE David",285,29,285,40,570,15,15,"M","2015","N","C"
"2015_IQCM","35","PRICE Chris",283,42,286,27,569,30,29,"M","2015","N","C"
"2015_IQCM","36","TOHOVITIS George",282,48,286,27,568,30,28,"M","2015","N","C"
"2015_IQCM","37","HAYNES Stephen",282,53,286,27,568,28,32,"M","2015","N","C"
"2015_IQCM","37","NOTT Jon",282,53,286,27,568,28,32,"M","2015","N","C"
"2015_IQCM","39","CHAPMAN William",285,29,282,51,567,27,33,"M","2015","N","C"
"2015_IQCM","40","GARNER Mark",284,41,283,45,567,27,32,"M","2015","N","C"
"2015_IQCM","41","TROY Rowan",282,48,285,39,567,25,31,"M","2015","N","C"
"2015_IQCM","42","WOODGATE Chris",285,29,281,54,566,28,30,"M","2015","N","C"
"2015_IQCM","43","HOWELL James",284,36,282,51,566,26,34,"M","2015","N","C"
"2015_IQCM","43","KILLINGBECK Graham",283,43,283,45,566,26,34,"M","2015","N","C"
"2015_IQCM","43","WALKER John",282,53,284,42,566,26,34,"M","2015","N","C"
"2015_IQCM","46","CLAYTON-SMITH Oliver",284,35,281,55,565,27,31,"M","2015","N","C"
"2015_IQCM","46","TUCKNOTT Philip",279,64,286,27,565,27,31,"M","2015","N","C"
"2015_IQCM","48","HARDING Carl",282,48,283,45,565,26,33,"M","2015","N","C"
"2015_IQCM","48","ROBERTS Paul",277,84,288,20,565,26,33,"M","2015","N","C"
"2015_IQCM","50","LASZKOWICZ Neil",280,60,283,45,563,25,34,"M","2015","N","C"
"2015_IQCM","50","SARGEANT Jason",284,34,279,71,563,25,34,"M","2015","N","C"
"2015_IQCM","52","BRAY Alexander",282,47,281,60,563,14,14,"M","2015","N","C"
"2015_IQCM","53","TAYLOR Alexander",281,57,281,55,562,25,32,"M","2015","N","C"
"2015_IQCM","54","HALDANE Mark",278,79,284,41,562,24,34,"M","2015","N","C"
"2015_IQCM","55","CHAPE Fraser",285,29,276,84,561,24,33,"M","2015","N","C"
"2015_IQCM","55","WISEMAN Luke",278,74,283,44,561,24,33,"M","2015","N","C"
"2015_IQCM","57","CAINE Jacob",282,52,279,69,561,24,32,"M","2015","N","C"
"2015_IQCM","58","BULLEY Simon",281,58,280,64,561,22,37,"M","2015","N","C"
"2015_IQCM","58","MAGUIRE Frank",282,53,279,71,561,22,37,"M","2015","N","C"
"2015_IQCM","60","HUTCHINS Thomas",281,58,280,66,561,21,39,"M","2015","N","C"
"2015_IQCM","61","AUBREY Mike",280,61,280,62,560,22,36,"M","2015","N","C"
"2015_IQCM","61","HOLMES Simon",282,48,278,79,560,22,36,"M","2015","N","C"
"2015_IQCM","63","HARRIS Ian",284,36,276,87,560,20,40,"M","2015","N","C"
"2015_IQCM","64","HALL Michael",289,12,270,101,559,29,29,"M","2015","N","C"
"2015_IQCM","65","EDMONDSON James",277,84,282,50,559,21,37,"M","2015","N","C"
"2015_IQCM","65","HUMPHRYS Ben",278,77,281,55,559,21,37,"M","2015","N","C"
"2015_IQCM","67","TOMBE Chris",276,89,283,45,559,19,41,"M","2015","N","C"
"2015_IQCM","68","NEWTON Stephen",278,81,281,55,559,19,35,"M","2015","N","C"
"2015_IQCM","69","THOMAS-PRAUSE Kai",278,71,281,60,559,12,16,"M","2015","N","C"
"2015_IQCM","70","PINDER Paul",279,63,279,76,558,21,37,"M","2015","N","C"
"2015_IQCM","71","HOLMES Alex",279,64,279,71,558,20,38,"M","2015","N","C"
"2015_IQCM","72","SINCLAIR James",279,67,279,70,558,19,41,"M","2015","N","C"
"2015_IQCM","73","BRAMLEY David",278,79,280,66,558,18,42,"M","2015","N","C"
"2015_IQCM","74","BIAAL Mohammad",278,72,279,71,557,21,35,"M","2015","N","C"
"2015_IQCM","75","PURSER Alex",278,77,279,76,557,18,41,"M","2015","N","C"
"2015_IQCM","76","CASSIDY Kevin",279,64,277,80,556,20,36,"M","2015","N","C"
"2015_IQCM","76","MARTEL David",276,86,280,62,556,20,36,"M","2015","N","C"
"2015_IQCM","78","MORRIS Richard",280,61,275,89,555,18,39,"M","2015","N","C"
"2015_IQCM","79","MALLION Charles",278,74,276,85,554,18,38,"M","2015","N","C"
"2015_IQCM","80","FLETCHER Tony",278,73,276,86,554,17,41,"M","2015","N","C"
"2015_IQCM","81","JONES Steve",272,93,281,59,553,19,37,"M","2015","N","C"
"2015_IQCM","82","PASSINGHAM James",279,67,274,91,553,14,45,"M","2015","N","C"
"2015_IQCM","82","POTTER Scott",276,87,277,83,553,14,45,"M","2015","N","C"
"2015_IQCM","84","WISEMAN Mark",275,90,277,81,552,18,37,"M","2015","N","C"
"2015_IQCM","85","EDWARDS Stephen",273,91,279,71,552,16,40,"M","2015","N","C"
"2015_IQCM","86","KENTROP Adam",277,82,273,93,550,17,36,"M","2015","N","C"
"2015_IQCM","87","COURSE Alan",277,82,273,94,550,16,38,"M","2015","N","C"
"2015_IQCM","87","CRESSWELL Daniel",270,98,280,64,550,16,38,"M","2015","N","C"
"2015_IQCM","89","FRASER Callum",273,92,277,81,550,13,44,"M","2015","N","C"
"2015_IQCM","90","BEECH Clive",278,74,271,99,549,16,37,"M","2015","N","C"
"2015_IQCM","91","SANGHRAJKA Mikit",271,95,278,78,549,15,40,"M","2015","N","C"
"2015_IQCM","92","CLARKE Jez",279,67,270,102,549,13,43,"M","2015","N","C"
"2015_IQCM","92","LOWE Peter",279,67,270,102,549,13,43,"M","2015","N","C"
"2015_IQCM","94","PEAKE Steven",268,102,280,68,548,20,34,"M","2015","N","C"
"2015_IQCM","95","PHILLIPS Andy",271,94,275,88,546,19,31,"M","2015","N","C"
"2015_IQCM","96","UPFOLD Liam",269,100,273,94,542,12,40,"M","2015","N","C"
"2015_IQCM","97","FLINT Jon",276,87,265,106,541,12,39,"M","2015","N","C"
"2015_IQCM","98","PODMORE Michael",270,97,271,99,541,11,40,"M","2015","N","C"
"2015_IQCM","99","ROSENBAUM Trent",265,107,274,90,539,13,35,"M","2015","N","C"
"2015_IQCM","100","HARRIS Richard",267,103,271,98,538,13,34,"M","2015","N","C"
"2015_IQCM","101","GRANT George",267,105,269,104,536,8,40,"M","2015","N","C"
"2015_IQCM","102","FAULKNER Simon",262,109,273,96,535,11,42,"M","2015","N","C"
"2015_IQCM","103","DEXTER Kieran",270,96,261,109,531,11,34,"M","2015","N","C"
"2015_IQCM","104","DRANSFIELD Robert",270,99,261,110,531,7,47,"M","2015","N","C"
"2015_IQCM","105","KNIGHT Chris",266,106,264,107,530,7,40,"M","2015","N","C"
"2015_IQCM","106","AITCHISON James",256,111,273,92,529,15,31,"M","2015","N","C"
"2015_IQCM","107","BOTTLE Thomas",258,110,271,97,529,13,35,"M","2015","N","C"
"2015_IQCM","108","CLARK Paul",267,104,262,108,529,8,35,"M","2015","N","C"
"2015_IQCM","109","KELLY Paul",269,101,255,112,524,8,39,"M","2015","N","C"
"2015_IQCM","110","LLOYD Grant",255,112,266,105,521,7,40,"M","2015","N","C"
"2015_IQCM","111","SEATON Paul",263,108,251,113,514,6,40,"M","2015","N","C"
"2015_IQCM","112","LEE David",250,114,259,111,509,8,29,"M","2015","N","C"
"2015_IQCM","113","VARNAM Andrew",254,113,251,114,505,5,39,"M","2015","N","C"
"2015_IQCM","114","MORLAND Craig",243,115,245,115,488,7,20,"M","2015","N","C"
"2015_IQCM","115","WHITING Reece",240,116,241,116,481,4,29,"M","2015","N","C"
"2015_IQCW","1","CLARK Daisy",288,2,289,2,577,37,23,"W","2015","N","C"
"2015_IQCW","2","SIMPSON Nichola",289,1,285,8,574,36,22,"W","2015","N","C"
"2015_IQCW","3","GREENWOOD Hope",288,2,286,5,574,34,26,"W","2015","N","C"
"2015_IQCW","4","LENNON Rebecca",286,4,286,5,572,32,28,"W","2015","N","C"
"2015_IQCW","5","MASON Lucy",283,7,288,3,571,31,29,"W","2015","N","C"
"2015_IQCW","6","CORLESS Susan",280,20,290,1,570,30,30,"W","2015","N","C"
"2015_IQCW","7","GALES Andrea",283,7,285,9,568,28,32,"W","2015","N","C"
"2015_IQCW","8","HOLMES Jacquie",281,12,286,5,567,27,33,"W","2015","N","C"
"2015_IQCW","9","GRINHAM Jodie",285,5,280,18,565,27,31,"W","2015","N","C"
"2015_IQCW","10","HARRIS Gillian",282,10,283,10,565,25,35,"W","2015","N","C"
"2015_IQCW","11","SARGEANT Bayley",283,7,282,13,565,25,35,"W","2015","N","C"
"2015_IQCW","12","BARBY Victoria",277,31,287,4,564,24,36,"W","2015","N","C"
"2015_IQCW","13","CLASON Stephanie",281,12,283,10,564,24,36,"W","2015","N","C"
"2015_IQCW","14","CARPENTER Isabelle",284,6,280,22,564,24,36,"W","2015","N","C"
"2015_IQCW","15","JENNINGS Claudine",280,15,281,16,561,22,37,"W","2015","N","C"
"2015_IQCW","16","MUST Emily",279,23,282,13,561,22,37,"W","2015","N","C"
"2015_IQCW","17","ROBB Kirsty",280,15,280,20,560,22,36,"W","2015","N","C"
"2015_IQCW","18","BROWN Hannah",280,20,280,20,560,21,38,"W","2015","N","C"
"2015_IQCW","19","PRIOR Erin",282,10,278,30,560,20,40,"W","2015","N","C"
"2015_IQCW","20","HOWELLS Janette",278,30,281,16,559,21,37,"W","2015","N","C"
"2015_IQCW","21","CODLING Maddison",280,15,279,25,559,21,37,"W","2015","N","C"
"2015_IQCW","22","ANNISON Layla",279,23,280,22,559,20,39,"W","2015","N","C"
"2015_IQCW","23","MERRY Nat",279,27,279,24,558,22,36,"W","2015","N","C"
"2015_IQCW","24","HARRIS Helen",275,36,283,10,558,21,36,"W","2015","N","C"
"2015_IQCW","25","HOTCHKISS Patricia",277,31,281,15,558,21,36,"W","2015","N","C"
"2015_IQCW","26","TOWNSEND Linda",280,20,278,27,558,20,38,"W","2015","N","C"
"2015_IQCW","27","SPINKS Abbie",279,23,279,26,558,19,40,"W","2015","N","C"
"2015_IQCW","28","TAYLOR Helen",279,27,276,31,555,17,41,"W","2015","N","C"
"2015_IQCW","29","BROWN Sophie",278,29,276,31,554,22,32,"W","2015","N","C"
"2015_IQCW","30","RUTLAND Anne",274,39,280,18,554,18,38,"W","2015","N","C"
"2015_IQCW","31","SMITH Hollie",277,31,276,31,553,16,40,"W","2015","N","C"
"2015_IQCW","32","O'SULLIVAN Lucy",275,37,278,28,553,15,43,"W","2015","N","C"
"2015_IQCW","33","MIDROUILLET Cecile",279,23,274,39,553,16,41,"W","2015","N","C"
"2015_IQCW","34","CASSIDY Charlie",280,14,273,42,553,19,34,"W","2015","N","C"
"2015_IQCW","35","BURFITT Pauline",280,15,273,41,553,18,37,"W","2015","N","C"
"2015_IQCW","36","PEARCE Kelly",276,35,276,31,552,16,41,"W","2015","N","C"
"2015_IQCW","37","MALLION Emily",277,31,274,37,551,16,38,"W","2015","N","C"
"2015_IQCW","38","BELL Joanne",275,37,276,31,551,13,45,"W","2015","N","C"
"2015_IQCW","39","GRAY Linda",270,45,278,28,548,12,39,"W","2015","N","C"
"2015_IQCW","40","TROUT Sarah",272,42,275,36,547,15,39,"W","2015","N","C"
"2015_IQCW","41","CHENERY Julie",273,41,274,37,547,14,40,"W","2015","N","C"
"2015_IQCW","42","BROWN Jill",273,40,272,43,545,22,30,"W","2015","N","C"
"2015_IQCW","43","BEER Anne",271,44,273,40,544,11,42,"W","2015","N","C"
"2015_IQCW","44","HARRIS Sheila",272,43,271,44,543,10,44,"W","2015","N","C"
"2015_IQCW","45","JAMIESON Karen",269,46,269,46,538,12,35,"W","2015","N","C"
"2015_IQCW","46","BENNETT Lauren",266,48,269,47,535,9,41,"W","2015","N","C"
"2015_IQCW","47","BRYAN Jenny",267,47,268,49,535,9,38,"W","2015","N","C"
"2015_IQCW","48","SWORD Michelle",266,49,268,48,534,12,40,"W","2015","N","C"
"2015_IQCW","49","CLIFFORD Holly",263,50,270,45,533,7,41,"W","2015","N","C"
"2015_IQCW","50","PERROTT Mary-Louise",255,52,265,50,520,8,36,"W","2015","N","C"
"2015_IQCW","51","MARSH Charlene",259,51,261,51,520,7,37,"W","2015","N","C"
"2015_IQCW","52","PRIEELS Sarah",280,15,0,0,280,11,18,"W","2015","N","C"
"2015_IQLM","1","GERRARD Llew",221,1,250,1,471,9,13,"M","2015","N","L"
"2015_IQLM","2","TWIGG Robert",220,2,229,2,449,5,13,"M","2015","N","L"
"2015_IQLM","3","HAGON Luke",177,6,217,3,394,1,13,"M","2015","N","L"
"2015_IQLM","4","BRIDGES James",182,5,191,4,373,5,4,"M","2015","N","L"
"2015_IQLM","5","THOMAS Simon",183,4,186,6,369,3,5,"M","2015","N","L"
"2015_IQLM","6","NEWNES Alex",189,3,179,7,368,5,3,"M","2015","N","L"
"2015_IQLM","7","AGAR Paul",168,7,189,5,357,3,5,"M","2015","N","L"
